,Unnamed: 0,network_v1.0.0,name_v1.0.0,func_v1.0.0,k_v1.0.0,bias_v1.0.0,numPI_v1.0.0,time_PI_v1.0.0,ks_v1.0.0,time_sym_v1.0.0,time_ks_v1.0.0,time_cov_v1.0.0,ke_v1.0.0,tss_v1.0.0,correct_v1.0.0,timeout_v1.0.0,time_sym_std_v1.0.0,ks_norm_v1.0.0,ke_norm_v1.0.0,source_v1.0.0,version_v1.0.0,network_v0.1.2,name_v0.1.2,func_v0.1.2,k_v0.1.2,bias_v0.1.2,numPI_v0.1.2,time_PI_v0.1.2,ks_v0.1.2,time_sym_v0.1.2,time_ks_v0.1.2,time_cov_v0.1.2,ke_v0.1.2,tss_v0.1.2,correct_v0.1.2,timeout_v0.1.2,time_sym_std_v0.1.2,ks_norm_v0.1.2,ke_norm_v0.1.2,source_v0.1.2,version_v0.1.2,ks_shuffle_vals
2089,2089,PC12 Cell Differentiation,ATF2,01111111,3,0.875,3,6.937980651855469e-05,2.625,0.0003943443298339,1.4781951904296877e-05,0.0013999938964843,1.25,"[[['000', [], []]], [['122', [[0, 1, 2]], []]]]",True,False,1.84376349393076e-05,0.875,0.4166666666666667,cc,new,PC12 Cell Differentiation,ATF2,01111111,3,0.875,3,9.679794311523438e-05,,0.0021251678466796,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,2.356830062097813e-05,,0.4166666666666667,cc,v0.1.2,"[1.125, 1.125, 2.625, 1.125, 1.125, 1.125, 1.125, 1.125, 2.625, 1.125, 1.125, 1.125]"
2090,2090,PC12 Cell Differentiation,P53,01111111,3,0.875,3,6.914138793945312e-05,2.625,0.0003919601440429,1.931190490722656e-05,0.0014514923095703,1.25,"[[['000', [], []]], [['122', [[0, 1, 2]], []]]]",True,False,2.323082905676229e-05,0.875,0.4166666666666667,cc,new,PC12 Cell Differentiation,P53,01111111,3,0.875,3,9.79900360107422e-05,,0.0021463394165039,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,8.120616603331552e-05,,0.4166666666666667,cc,v0.1.2,"[1.125, 1.125, 1.125, 2.625, 2.625, 1.125, 2.625, 2.625, 2.625, 1.125, 1.125, 2.625]"
2095,2095,PC12 Cell Differentiation,ETS1,0111,2,0.75,2,4.291534423828125e-05,1.5,0.0003103256225585,1.0967254638671877e-05,0.0003092288970947,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,1.2120108776609825e-05,0.75,0.625,cc,new,PC12 Cell Differentiation,ETS1,0111,2,0.75,2,7.152557373046875e-05,,0.0016714096069335,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,6.170420224818558e-05,,0.625,cc,v0.1.2,"[1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.0, 1.5, 1.5, 1.5, 1.5]"
2097,2097,PC12 Cell Differentiation,Egr1,01111111,3,0.875,3,9.441375732421876e-05,2.625,0.0003897666931152,1.4781951904296877e-05,0.001371145248413,1.25,"[[['000', [], []]], [['122', [[0, 1, 2]], []]]]",True,False,1.5184399950161188e-05,0.875,0.4166666666666667,cc,new,PC12 Cell Differentiation,Egr1,01111111,3,0.875,3,0.0001075267791748,,0.0024925231933593,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,0.0007475840222658,,0.4166666666666667,cc,v0.1.2,"[1.125, 1.125, 2.625, 1.125, 1.125, 1.125, 2.625, 1.125, 2.625, 2.625, 1.125, 1.125]"
2103,2103,PC12 Cell Differentiation,MEK,0111,2,0.75,2,4.887580871582031e-05,1.5,0.0003114700317382,1.2874603271484377e-05,0.000309944152832,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,1.4491927720627635e-05,0.75,0.625,cc,new,PC12 Cell Differentiation,MEK,0111,2,0.75,2,5.7697296142578125e-05,,0.0017735481262207,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,0.0002255086084746,,0.625,cc,v0.1.2,"[1.5, 1.5, 0.0, 0.0, 1.5, 0.0, 1.5, 1.5, 0.0, 1.5, 0.0, 1.5]"
2104,2104,PC12 Cell Differentiation,JUND,0111,2,0.75,2,4.172325134277344e-05,1.5,0.0003161907196044,1.0728836059570312e-05,0.0003285408020019,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,1.4478428310356528e-05,0.75,0.625,cc,new,PC12 Cell Differentiation,JUND,0111,2,0.75,2,5.173683166503906e-05,,0.0017013549804687,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,0.0001053052517698,,0.625,cc,v0.1.2,"[0.0, 1.5, 1.5, 0.0, 0.0, 1.5, 0.0, 1.5, 0.0, 1.5, 1.5, 1.5]"
2105,2105,PC12 Cell Differentiation,JNK,0111,2,0.75,2,4.220008850097656e-05,1.5,0.0003115177154541,1.2874603271484377e-05,0.00032639503479,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,1.5571927623553522e-05,0.75,0.625,cc,new,PC12 Cell Differentiation,JNK,0111,2,0.75,2,5.0067901611328125e-05,,0.0016992568969726,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,5.551076793430561e-05,,0.625,cc,v0.1.2,"[0.0, 1.5, 1.5, 1.5, 1.5, 1.5, 0.0, 1.5, 1.5, 1.5, 1.5, 0.0]"
2106,2106,PC12 Cell Differentiation,MYC,01111111,3,0.875,3,6.628036499023438e-05,2.625,0.0003909587860107,1.33514404296875e-05,0.0013966560363769,1.25,"[[['000', [], []]], [['122', [[0, 1, 2]], []]]]",True,False,1.4601965292731538e-05,0.875,0.4166666666666667,cc,new,PC12 Cell Differentiation,MYC,01111111,3,0.875,3,7.796287536621094e-05,,0.0023154258728027,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,0.0003383923397994,,0.4166666666666667,cc,v0.1.2,"[1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 2.625, 1.125, 1.125, 1.125, 1.125, 1.125]"
2108,2108,PC12 Cell Differentiation,ZFP36,0111,2,0.75,2,3.981590270996094e-05,1.5,0.000316572189331,1.3113021850585938e-05,0.0003068447113037,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,1.524939844134224e-05,0.75,0.625,cc,new,PC12 Cell Differentiation,ZFP36,0111,2,0.75,2,5.0067901611328125e-05,,0.0017093181610107,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,7.362967921122975e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 0.0, 1.5, 0.0, 0.0, 1.5, 0.0, 1.5, 0.0, 0.0, 0.0]"
2110,2110,PC12 Cell Differentiation,PKC,0111,2,0.75,2,4.434585571289063e-05,1.5,0.0003539562225341,1.6450881958007812e-05,0.0005984306335449,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,3.663822607789214e-05,0.75,0.625,cc,new,PC12 Cell Differentiation,PKC,0111,2,0.75,2,5.412101745605469e-05,,0.0017040252685546,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,8.860545424647257e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 1.5, 1.5, 0.0, 1.5, 0.0, 1.5, 1.5, 0.0, 0.0, 1.5]"
2111,2111,PC12 Cell Differentiation,KLF10,01111111,3,0.875,3,5.793571472167969e-05,2.625,0.0003480434417724,1.239776611328125e-05,0.0013463497161865,1.25,"[[['000', [], []]], [['122', [[0, 1, 2]], []]]]",True,False,1.498543749160343e-05,0.875,0.4166666666666667,cc,new,PC12 Cell Differentiation,KLF10,01111111,3,0.875,3,7.843971252441406e-05,,0.0021639823913574,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,9.888269082540877e-05,,0.4166666666666667,cc,v0.1.2,"[1.125, 1.125, 2.625, 1.125, 1.125, 1.125, 2.625, 1.125, 1.125, 2.625, 1.125, 2.625]"
2112,2112,PC12 Cell Differentiation,JUNB,01111111,3,0.875,3,0.0001325607299804,2.625,0.0003738403320312,1.3113021850585938e-05,0.0013215541839599,1.25,"[[['000', [], []]], [['122', [[0, 1, 2]], []]]]",True,False,2.057816155893124e-05,0.875,0.4166666666666667,cc,new,PC12 Cell Differentiation,JUNB,01111111,3,0.875,3,0.0001308917999267,,0.0022375106811523,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,0.0002530099219571,,0.4166666666666667,cc,v0.1.2,"[2.625, 2.625, 1.125, 1.125, 1.125, 2.625, 1.125, 2.625, 1.125, 1.125, 1.125, 1.125]"
2113,2113,PC12 Cell Differentiation,AP1,0111111111111111,4,0.9375,4,0.0001564025878906,3.75,0.0005844593048095,1.811981201171875e-05,0.0116670131683349,1.1875,"[[['0000', [], []]], [['1222', [[0, 1, 2, 3]], []]]]",True,False,2.0696380655092502e-05,0.9375,0.296875,cc,new,PC12 Cell Differentiation,AP1,0111111111111111,4,0.9375,4,0.0001716613769531,,0.0037982463836669,,,1.1875,"[[('0000', [], [[0, 1, 2, 3]])], [('2122', [[0, 1, 2, 3]], [[0, 1, 3]])]]",True,False,0.0008521067208919,,0.296875,cc,v0.1.2,"[1.96875, 1.875, 1.875, 1.875, 1.96875, 1.875, 1.875, 1.875, 1.96875, 1.96875, 1.96875, 3.75]"
2114,2114,PC12 Cell Differentiation,CREB,01111111,3,0.875,3,6.604194641113281e-05,2.625,0.0003810405731201,1.2636184692382812e-05,0.001293659210205,1.25,"[[['000', [], []]], [['122', [[0, 1, 2]], []]]]",True,False,3.720931173047879e-05,0.875,0.4166666666666667,cc,new,PC12 Cell Differentiation,CREB,01111111,3,0.875,3,0.0001099109649658,,0.002156925201416,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,0.0004256332825276,,0.4166666666666667,cc,v0.1.2,"[2.625, 1.125, 1.125, 1.125, 2.625, 1.125, 1.125, 2.625, 2.625, 2.625, 1.125, 2.625]"
2115,2115,PC12 Cell Differentiation,FOS,01111111,3,0.875,3,6.4849853515625e-05,2.625,0.0003795623779296,1.9073486328125e-05,0.0014529228210449,1.25,"[[['000', [], []]], [['122', [[0, 1, 2]], []]]]",True,False,3.638739324053083e-05,0.875,0.4166666666666667,cc,new,PC12 Cell Differentiation,FOS,01111111,3,0.875,3,6.842613220214844e-05,,0.0023170471191406,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,0.0004849665185219,,0.4166666666666667,cc,v0.1.2,"[1.125, 1.125, 1.125, 2.625, 1.125, 2.625, 1.125, 1.125, 1.125, 1.125, 1.125, 2.625]"
2116,2116,PC12 Cell Differentiation,PLC,0111,2,0.75,2,5.173683166503906e-05,1.5,0.0003106594085693,1.0728836059570312e-05,0.0003211498260498,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,8.379319243045348e-06,0.75,0.625,cc,new,PC12 Cell Differentiation,PLC,0111,2,0.75,2,6.67572021484375e-05,,0.0017480373382568,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,0.0003929537572283,,0.625,cc,v0.1.2,"[1.5, 0.0, 1.5, 1.5, 1.5, 1.5, 0.0, 0.0, 1.5, 1.5, 0.0, 1.5]"
2117,2117,PC12 Cell Differentiation,RAF,0111,2,0.75,2,6.270408630371094e-05,1.5,0.0003054141998291,1.049041748046875e-05,0.0003218650817871,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,1.4256553878083762e-05,0.75,0.625,cc,new,PC12 Cell Differentiation,RAF,0111,2,0.75,2,4.863739013671875e-05,,0.0015265464782714,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,7.503444431839085e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 1.5, 0.0, 1.5, 0.0, 1.5, 0.0, 0.0, 0.0, 1.5, 0.0]"
2119,2119,PC12 Cell Differentiation,BTG2,0111,2,0.75,2,5.8650970458984375e-05,1.5,0.0003127098083496,1.049041748046875e-05,0.0003230571746826,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,1.83545765398502e-05,0.75,0.625,cc,new,PC12 Cell Differentiation,BTG2,0111,2,0.75,2,5.125999450683594e-05,,0.0015936851501464,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,9.895360276739916e-05,,0.625,cc,v0.1.2,"[1.5, 1.5, 0.0, 1.5, 1.5, 1.5, 1.5, 1.5, 0.0, 1.5, 0.0, 1.5]"
2120,2120,PC12 Cell Differentiation,CITED2,01111111,3,0.875,3,0.0001044273376464,2.625,0.000382661819458,1.33514404296875e-05,0.0013628005981445,1.25,"[[['000', [], []]], [['122', [[0, 1, 2]], []]]]",True,False,1.678371968625013e-05,0.875,0.4166666666666667,cc,new,PC12 Cell Differentiation,CITED2,01111111,3,0.875,3,7.43865966796875e-05,,0.0020619869232177,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,9.071738898091976e-05,,0.4166666666666667,cc,v0.1.2,"[1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 2.625, 2.625, 1.125, 1.125, 2.625]"
2123,2123,PC12 Cell Differentiation,KLF4,01111111,3,0.875,3,6.651878356933594e-05,2.625,0.0003974914550781,1.5497207641601562e-05,0.0013415813446044,1.25,"[[['000', [], []]], [['122', [[0, 1, 2]], []]]]",True,False,2.8822193153520884e-05,0.875,0.4166666666666667,cc,new,PC12 Cell Differentiation,KLF4,01111111,3,0.875,3,0.0001351833343505,,0.0019730567932128,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,8.855658153216431e-05,,0.4166666666666667,cc,v0.1.2,"[2.625, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 2.625, 1.125, 1.125, 1.125]"
2126,2126,PC12 Cell Differentiation,ARC,0111,2,0.75,2,4.076957702636719e-05,1.5,0.0003132343292236,1.1920928955078123e-05,0.0003011226654052,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,1.032151451542708e-05,0.75,0.625,cc,new,PC12 Cell Differentiation,ARC,0111,2,0.75,2,5.602836608886719e-05,,0.0016914844512939,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,6.391372012876848e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 0.0, 0.0, 1.5, 1.5, 0.0, 1.5, 0.0, 0.0, 0.0, 1.5]"
2127,2127,PC12 Cell Differentiation,SHC,0111,2,0.75,2,4.315376281738281e-05,1.5,0.0003183364868164,1.1682510375976562e-05,0.0003190040588378,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,2.171384692646846e-05,0.75,0.625,cc,new,PC12 Cell Differentiation,SHC,0111,2,0.75,2,5.793571472167969e-05,,0.0016741752624511,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,6.078972495530087e-05,,0.625,cc,v0.1.2,"[1.5, 1.5, 1.5, 0.0, 0.0, 1.5, 1.5, 0.0, 0.0, 0.0, 1.5, 1.5]"
2131,2131,Predicting Variabilities in Cardiac Gene,Nkx2.5,01010101111111110101010111111111011101111111111101110111111111110101111111111111111111111111111101111111111111111111111111111111,7,0.8828125,5,0.0050444602966308,1.7343750000000009,0.0006397724151611,0.0002732276916503,0.0320546627044677,1.7221354166666671,"[[['0020220', [[1, 5]], []], ['2000020', [[1, 5]], []]], [['2221222', [[3, 6]], []], ['1212222', [[2, 4]], []], ['2122212', [], []]]]",True,False,1.5217456866767e-05,0.2477678571428572,0.2460193452380953,cc,new,Predicting Variabilities in Cardiac Gene,Nkx2.5,01010101111111110101010111111111011101111111111101110111111111110101111111111111111111111111111101111111111111111111111111111111,7,0.8828125,5,0.0044124126434326,,0.0196519374847412,,,1.7221354166666665,"[[('2200000', [[1, 5]], []), ('0220200', [[1, 5]], [])], [('2221222', [[3, 6]], []), ('2122212', [[0, 1, 2, 5]], [[0, 2], [1, 3]]), ('2122212', [[0, 1, 4, 5]], [[0, 2], [1, 3]]), ('1212222', [[2, 4]], [])]]",False,False,0.0043051639778883,,0.2460193452380951,cc,v0.1.2,"[2.3228578567504883, 2.6712229251861572, 2.284461498260498, 2.8311843872070312, 2.3980252742767334, 2.4218881130218506, 1.9397743940353394, 2.5696187019348145, 2.0649971961975098, 2.487394332885742, 2.5796701908111572, 1.816938877105713]"
2132,2132,Predicting Variabilities in Cardiac Gene,GATAs,01111111,3,0.875,3,8.916854858398438e-05,2.625,0.0003584384918212,2.2172927856445312e-05,0.0028796195983886,1.25,"[[['000', [], []]], [['122', [[0, 1, 2]], []]]]",True,False,1.935077805000205e-05,0.875,0.4166666666666667,cc,new,Predicting Variabilities in Cardiac Gene,GATAs,01111111,3,0.875,3,5.8650970458984375e-05,,0.0019184112548828,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,0.0003887894803188,,0.4166666666666667,cc,v0.1.2,"[1.125, 2.625, 1.125, 1.125, 1.125, 1.125, 1.125, 2.625, 1.125, 1.125, 1.125, 1.125]"
2133,2133,Predicting Variabilities in Cardiac Gene,Mesp1,0100,2,0.25,2,5.841255187988281e-05,0.0,0.0001986503601074,1.0728836059570312e-05,5.888938903808594e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,1.4357787751037829e-05,0.0,0.625,cc,new,Predicting Variabilities in Cardiac Gene,Mesp1,0100,2,0.25,2,5.292892456054688e-05,,0.0012398242950439,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,0.0001187527880431,,0.625,cc,v0.1.2,"[0.0, 0.0, 1.5, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 1.5, 1.5, 1.5]"
2134,2134,Predicting Variabilities in Cardiac Gene,Bmp2,0010,2,0.25,2,4.100799560546875e-05,0.0,0.0002079010009765,1.5497207641601562e-05,8.440017700195312e-05,1.25,"[[['02', [], []], ['21', [], []]], [['10', [], []]]]",True,False,1.112370235920608e-05,0.0,0.625,cc,new,Predicting Variabilities in Cardiac Gene,Bmp2,0010,2,0.25,2,5.888938903808594e-05,,0.001243782043457,,,1.25,"[[('02', [], []), ('21', [], [])], [('10', [], [])]]",True,False,9.05702444730746e-05,,0.625,cc,v0.1.2,"[0.0, 0.0, 0.0, 0.0, 1.5, 1.5, 1.5, 0.0, 0.0, 0.0, 0.0, 1.5]"
2135,2135,Predicting Variabilities in Cardiac Gene,Tbx5,0000000010001000100010001000100010000000100010001000100010001000,6,0.203125,4,0.0026342868804931,1.671875,0.0003881931304931,0.0001337528228759,0.0098800659179687,1.677083333333334,"[[['222212', [[4, 5]], []], ['200122', [], []], ['000222', [], []]], [['122000', [], []], ['212200', [[1, 2]], []]]]",True,False,2.756984865004156e-05,0.2786458333333333,0.279513888888889,cc,new,Predicting Variabilities in Cardiac Gene,Tbx5,0000000010001000100010001000100010000000100010001000100010001000,6,0.203125,4,0.0012738704681396,,0.0066324234008789,,,1.677083333333333,"[[('222221', [[4, 5]], [[0, 1]]), ('200122', [], [[0, 4, 5], [1, 2]]), ('000222', [], [[0, 1, 2], [3, 4, 5]])], [('212200', [[1, 2]], []), ('122000', [], [[1, 2], [3, 4, 5]])]]",True,False,0.0002967954369037,,0.2795138888888888,cc,v0.1.2,"[1.7917969226837158, 2.4526476860046387, 2.1175081729888916, 1.9472757577896118, 1.7580170631408691, 2.479768753051758, 1.8074219226837158, 2.5213541984558105, 2.6017143726348877, 1.6893415451049805, 2.1598525047302246, 1.5715909004211426]"
2137,2137,Predicting Variabilities in Cardiac Gene,Isl1,01011111011111111111111111111111,5,0.90625,4,0.0008721351623535,2.484375,0.000442886352539,2.8371810913085938e-05,0.0054922103881835,1.3984374999999996,"[[['00020', [[1, 3]], []]], [['21212', [], []], ['12222', [[0, 2, 4]], []]]]",True,False,3.2545524609464804e-05,0.496875,0.2796874999999999,cc,new,Predicting Variabilities in Cardiac Gene,Isl1,01011111011111111111111111111111,5,0.90625,4,0.000455617904663,,0.0077731132507324,,,1.3984375,"[[('02000', [[1, 3]], [])], [('22221', [[0, 2, 4]], [[1, 2]]), ('21212', [], [[0, 2, 4], [1, 3]])]]",True,False,0.0016523126446164,,0.2796875,cc,v0.1.2,"[1.8528646230697632, 1.375, 1.6833332777023315, 0.7916666865348816, 1.53125, 0.3802083432674408, 2.5270090103149414, 1.53125, 1.5026041269302368, 2.3046875, 0.9354166388511658, 1.1437499523162842]"
2139,2139,Predicting Variabilities in Cardiac Gene,Dkk1,01001111,3,0.625,2,9.965896606445312e-05,0.0,0.0002082347869873,2.3603439331054688e-05,0.0001380443572998,1.5625,"[[['020', [], []], ['012', [], []]], [['122', [], []], ['201', [], []]]]",True,False,1.227112424755918e-05,0.0,0.5208333333333334,cc,new,Predicting Variabilities in Cardiac Gene,Dkk1,01001111,3,0.625,2,7.510185241699219e-05,,0.0017059326171875,,,1.5625,"[[('012', [], []), ('020', [], [[0, 2]])], [('201', [], []), ('122', [], [[1, 2]])]]",True,False,0.0002976201727051,,0.5208333333333334,cc,v0.1.2,"[1.25, 1.25, 0.625, 1.25, 0.0, 0.75, 0.75, 0.75, 1.125, 0.75, 0.0, 0.75]"
2141,2141,Predicting Variabilities in Cardiac Gene,Foxc1.2,0001,2,0.25,2,4.839897155761719e-05,1.5,0.0004884243011474,1.1205673217773438e-05,0.0002949237823486,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,0.0003755302453611,0.75,0.625,cc,new,Predicting Variabilities in Cardiac Gene,Foxc1.2,0001,2,0.25,2,5.078315734863281e-05,,0.0017972469329833,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,0.0002330731740254,,0.625,cc,v0.1.2,"[1.5, 1.5, 1.5, 0.0, 1.5, 1.5, 1.5, 1.5, 1.5, 0.0, 1.5, 1.5]"
2144,2144,Predicting Variabilities in Cardiac Gene,Fgf8,01110000,3,0.375,2,6.246566772460938e-05,0.75,0.0003230571746826,2.5272369384765625e-05,0.0006272792816162,1.5625,"[[['200', [], []], ['122', [], []]], [['012', [[1, 2]], []]]]",True,False,2.0365468847438784e-05,0.25,0.5208333333333334,cc,new,Predicting Variabilities in Cardiac Gene,Fgf8,01110000,3,0.375,2,7.534027099609375e-05,,0.0021872043609619,,,1.5625,"[[('200', [], [[1, 2]]), ('122', [], [[1, 2]])], [('021', [[1, 2]], [])]]",True,False,0.000385502550491,,0.5208333333333334,cc,v0.1.2,"[0.75, 1.25, 2.625, 0.75, 0.0, 1.25, 1.25, 2.625, 0.625, 0.75, 1.125, 1.25]"
2146,2146,Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,NfkB_H,00011111111111110000000000000000,5,0.40625,3,0.0002679824829101,0.9375,0.0003493785858154,2.6226043701171875e-05,0.0020902156829833,1.7708333333333337,"[[['20002', [[3, 4]], []], ['12222', [], []]], [['01222', [[1, 2]], []], ['02211', [], []]]]",True,False,2.0381985856518288e-05,0.1875,0.3541666666666667,cc,new,Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,NfkB_H,00011111111111110000000000000000,5,0.40625,3,0.0003714561462402,,0.0041515350341796,,,1.7708333333333337,"[[('20020', [[3, 4]], []), ('12222', [], [[1, 2, 3, 4]])], [('02122', [[1, 2]], []), ('02211', [], [[1, 2], [3, 4]])]]",True,False,0.0006509190748353,,0.3541666666666667,cc,v0.1.2,"[2.234375, 1.6979166269302368, 1.2083333730697632, 1.1770833730697632, 1.3151041269302368, 1.8489583730697632, 1.642187476158142, 1.6197916269302368, 1.6666666269302368, 1.46875, 1.265625, 1.7109375]"
2147,2147,Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,VCAM1_M,11011111,3,0.875,3,0.0001056194305419,1.125,0.000307559967041,1.430511474609375e-05,0.0005981922149658,1.25,"[[['010', [], []]], [['122', [[0, 2]], []], ['202', [], []]]]",True,False,7.219005915746903e-06,0.375,0.4166666666666667,cc,new,Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,VCAM1_M,11011111,3,0.875,3,7.390975952148438e-05,,0.0022081851959228,,,1.25,"[[('010', [], [[0, 2]])], [('221', [[0, 2]], []), ('202', [], [[0, 2]])]]",True,False,9.261675280414068e-05,,0.4166666666666667,cc,v0.1.2,"[2.625, 1.125, 1.125, 1.125, 1.125, 2.625, 2.625, 1.125, 1.125, 1.125, 1.125, 1.125]"
2148,2148,Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,ERK_H,00011111111111110000000000000000111111111111111100000000000000001111111111111111000000000000000011111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111000000000000000011111111111111110000000000000000111111111111111100000000000000001111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9,0.244140625,6,0.0495290756225585,2.5712890625,0.0052475452423095,0.0002450942993164,0.5120468139648438,1.58203125,"[[['212222222', [[1, 4]], []], ['020020002', [[7, 8]], []]], [['102202222', [[0, 2, 3, 5, 6]], []], ['202202211', [], []]]]",True,False,0.001024178821506,0.2856987847222222,0.17578125,cc,new,Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,ERK_H,00011111111111110000000000000000111111111111111100000000000000001111111111111111000000000000000011111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111000000000000000011111111111111110000000000000000111111111111111100000000000000001111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9,0.244140625,6,0.0493969917297363,,0.0402624130249023,,,1.5820312500000009,"[[('020020020', [[7, 8]], []), ('222212222', [[1, 4]], [])], [('202201222', [[0, 2, 3, 5, 6]], [[0, 1, 3, 4]]), ('202202211', [], [[0, 2, 3, 5, 6], [1, 4], [7, 8]])]]",True,False,0.0011632219339018,,0.1757812500000001,cc,v0.1.2,"[nan, nan, nan, 2.1057989597320557, 2.486366033554077, 2.419173002243042, nan, 2.3394758701324463, 2.3192522525787354, nan, 2.4368481636047363, 2.208683967590332]"
2149,2149,Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,VLA4_H,0001,2,0.25,2,5.412101745605469e-05,1.5,0.00029296875,9.775161743164062e-06,0.000279426574707,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,2.965812128910328e-05,0.75,0.625,cc,new,Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,VLA4_H,0001,2,0.25,2,7.653236389160156e-05,,0.0013964176177978,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,0.0001161949523382,,0.625,cc,v0.1.2,"[1.5, 0.0, 1.5, 1.5, 1.5, 0.0, 0.0, 1.5, 1.5, 0.0, 0.0, 1.5]"
