,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,ks_norm,ke_norm
728,"<BNetwork(name='Death Receptor Signaling', N=28, Nodes=['CASP8', 'RIP1ub', 'DISC-TNF', 'BCL2', 'apoptosis', 'cIAP', 'RIP1k', 'DISC-FAS', 'MOMP', 'Cyt_c', 'MPT', 'SMAC', 'RIP1', 'CASP3', 'ATP', 'TNFR', 'survival', 'XIAP', 'ROS', 'BAX', 'apoptosome', 'cFLIP', 'IKK', 'NonACD', 'NFkB', 'FADD', 'TNF', 'FASL'])>",BAX,0010,2,0.25,2,5.6743621826171875e-05,0.0,0.0002455711364746094,4.76837158203125e-06,4.458427429199219e-05,1.25,0.0,0.625
729,"<BNetwork(name='Death Receptor Signaling', N=28, Nodes=['CASP8', 'RIP1ub', 'DISC-TNF', 'BCL2', 'apoptosis', 'cIAP', 'RIP1k', 'DISC-FAS', 'MOMP', 'Cyt_c', 'MPT', 'SMAC', 'RIP1', 'CASP3', 'ATP', 'TNFR', 'survival', 'XIAP', 'ROS', 'BAX', 'apoptosome', 'cFLIP', 'IKK', 'NonACD', 'NFkB', 'FADD', 'TNF', 'FASL'])>",apoptosome,00000010,3,0.125,3,7.796287536621094e-05,1.125,0.0005376338958740234,2.2411346435546875e-05,0.0003879070281982422,1.25,0.375,0.4166666666666667
730,"<BNetwork(name='Death Receptor Signaling', N=28, Nodes=['CASP8', 'RIP1ub', 'DISC-TNF', 'BCL2', 'apoptosis', 'cIAP', 'RIP1k', 'DISC-FAS', 'MOMP', 'Cyt_c', 'MPT', 'SMAC', 'RIP1', 'CASP3', 'ATP', 'TNFR', 'survival', 'XIAP', 'ROS', 'BAX', 'apoptosome', 'cFLIP', 'IKK', 'NonACD', 'NFkB', 'FADD', 'TNF', 'FASL'])>",cFLIP,01,1,0.5,1,2.193450927734375e-05,0.0,0.0003173351287841797,5.0067901611328125e-06,1.5735626220703125e-05,1.0,0.0,1.0
731,"<BNetwork(name='Death Receptor Signaling', N=28, Nodes=['CASP8', 'RIP1ub', 'DISC-TNF', 'BCL2', 'apoptosis', 'cIAP', 'RIP1k', 'DISC-FAS', 'MOMP', 'Cyt_c', 'MPT', 'SMAC', 'RIP1', 'CASP3', 'ATP', 'TNFR', 'survival', 'XIAP', 'ROS', 'BAX', 'apoptosome', 'cFLIP', 'IKK', 'NonACD', 'NFkB', 'FADD', 'TNF', 'FASL'])>",IKK,01,1,0.5,1,1.8596649169921875e-05,0.0,0.0002243518829345703,4.5299530029296875e-06,1.4066696166992188e-05,1.0,0.0,1.0
732,"<BNetwork(name='Death Receptor Signaling', N=28, Nodes=['CASP8', 'RIP1ub', 'DISC-TNF', 'BCL2', 'apoptosis', 'cIAP', 'RIP1k', 'DISC-FAS', 'MOMP', 'Cyt_c', 'MPT', 'SMAC', 'RIP1', 'CASP3', 'ATP', 'TNFR', 'survival', 'XIAP', 'ROS', 'BAX', 'apoptosome', 'cFLIP', 'IKK', 'NonACD', 'NFkB', 'FADD', 'TNF', 'FASL'])>",NonACD,10,1,0.5,1,1.3828277587890625e-05,0.0,0.00021386146545410156,3.814697265625e-06,1.2636184692382812e-05,1.0,0.0,1.0
733,"<BNetwork(name='Death Receptor Signaling', N=28, Nodes=['CASP8', 'RIP1ub', 'DISC-TNF', 'BCL2', 'apoptosis', 'cIAP', 'RIP1k', 'DISC-FAS', 'MOMP', 'Cyt_c', 'MPT', 'SMAC', 'RIP1', 'CASP3', 'ATP', 'TNFR', 'survival', 'XIAP', 'ROS', 'BAX', 'apoptosome', 'cFLIP', 'IKK', 'NonACD', 'NFkB', 'FADD', 'TNF', 'FASL'])>",NFkB,0100,2,0.25,2,2.5987625122070312e-05,0.0,0.0002803802490234375,5.245208740234375e-06,4.124641418457031e-05,1.25,0.0,0.625
734,"<BNetwork(name='Death Receptor Signaling', N=28, Nodes=['CASP8', 'RIP1ub', 'DISC-TNF', 'BCL2', 'apoptosis', 'cIAP', 'RIP1k', 'DISC-FAS', 'MOMP', 'Cyt_c', 'MPT', 'SMAC', 'RIP1', 'CASP3', 'ATP', 'TNFR', 'survival', 'XIAP', 'ROS', 'BAX', 'apoptosome', 'cFLIP', 'IKK', 'NonACD', 'NFkB', 'FADD', 'TNF', 'FASL'])>",FADD,01,1,0.5,1,2.0265579223632812e-05,0.0,0.00023484230041503906,4.5299530029296875e-06,1.430511474609375e-05,1.0,0.0,1.0
735,"<BNetwork(name='Death Receptor Signaling', N=28, Nodes=['CASP8', 'RIP1ub', 'DISC-TNF', 'BCL2', 'apoptosis', 'cIAP', 'RIP1k', 'DISC-FAS', 'MOMP', 'Cyt_c', 'MPT', 'SMAC', 'RIP1', 'CASP3', 'ATP', 'TNFR', 'survival', 'XIAP', 'ROS', 'BAX', 'apoptosome', 'cFLIP', 'IKK', 'NonACD', 'NFkB', 'FADD', 'TNF', 'FASL'])>",TNF,01,1,0.5,1,1.5020370483398438e-05,0.0,0.00021648406982421875,3.814697265625e-06,1.3113021850585938e-05,1.0,0.0,1.0
736,"<BNetwork(name='Death Receptor Signaling', N=28, Nodes=['CASP8', 'RIP1ub', 'DISC-TNF', 'BCL2', 'apoptosis', 'cIAP', 'RIP1k', 'DISC-FAS', 'MOMP', 'Cyt_c', 'MPT', 'SMAC', 'RIP1', 'CASP3', 'ATP', 'TNFR', 'survival', 'XIAP', 'ROS', 'BAX', 'apoptosome', 'cFLIP', 'IKK', 'NonACD', 'NFkB', 'FADD', 'TNF', 'FASL'])>",FASL,01,1,0.5,1,1.4066696166992188e-05,0.0,0.0002167224884033203,2.2172927856445312e-05,1.33514404296875e-05,1.0,0.0,1.0
737,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",Tbet,00001000000000001000100000000000,5,0.09375,4,0.0003666877746582031,2.484375,0.002752542495727539,2.0742416381835938e-05,0.0041005611419677734,1.3984375,0.496875,0.2796875
738,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",STAT3,01111111,3,0.875,3,7.772445678710938e-05,2.625,0.0006933212280273438,7.62939453125e-06,0.0009031295776367188,1.25,0.875,0.4166666666666667
739,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",SMAD2,01,1,0.5,1,1.4781951904296875e-05,0.0,0.0002658367156982422,2.193450927734375e-05,3.147125244140625e-05,1.0,0.0,1.0
740,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",RORgt,0000100000001000000010001111111100000000000000000000000011111111,6,0.296875,8,0.0008440017700195312,2.8828125,0.02303338050842285,6.29425048828125e-05,0.014681816101074219,2.109375,0.48046875,0.3515625
741,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",STAT6,01,1,0.5,1,2.288818359375e-05,0.0,0.0002627372741699219,5.245208740234375e-06,3.600120544433594e-05,1.0,0.0,1.0
742,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",STAT1,01111111,3,0.875,3,7.796287536621094e-05,2.625,0.0007240772247314453,7.62939453125e-06,0.00086212158203125,1.25,0.875,0.4166666666666667
743,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",TGFB,01,1,0.5,1,3.3855438232421875e-05,0.0,0.00024390220642089844,4.0531158447265625e-06,3.075599670410156e-05,1.0,0.0,1.0
744,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",TGFBR,01,1,0.5,1,3.2901763916015625e-05,0.0,0.0002474784851074219,3.814697265625e-06,3.123283386230469e-05,1.0,0.0,1.0
745,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",IL6R,01,1,0.5,1,3.24249267578125e-05,0.0,0.0002434253692626953,2.2172927856445312e-05,3.123283386230469e-05,1.0,0.0,1.0
746,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",IFNBR,01,1,0.5,1,3.337860107421875e-05,0.0,0.0002586841583251953,4.0531158447265625e-06,3.123283386230469e-05,1.0,0.0,1.0
747,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",IL12R,0100,2,0.25,2,6.246566772460938e-05,0.0,0.0002601146697998047,2.384185791015625e-05,5.7697296142578125e-05,1.25,0.0,0.625
748,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",IFNg,01111111000000001111111100000000,5,0.46875,4,0.00030493736267089844,1.875,0.0018069744110107422,3.719329833984375e-05,0.007975578308105469,1.609375,0.375,0.321875
749,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",IFNgR,01,1,0.5,1,4.863739013671875e-05,0.0,0.00024771690368652344,4.0531158447265625e-06,3.0994415283203125e-05,1.0,0.0,1.0
750,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",IRAK,01,1,0.5,1,3.2901763916015625e-05,0.0,0.0002465248107910156,1.7881393432617188e-05,3.123283386230469e-05,1.0,0.0,1.0
751,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",IL7R,0100,2,0.25,2,5.7697296142578125e-05,0.0,0.0002627372741699219,1.8596649169921875e-05,5.698204040527344e-05,1.25,0.0,0.625
752,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",IL10R,01,1,0.5,1,3.1948089599609375e-05,0.0,0.0002455711364746094,2.2411346435546875e-05,3.123283386230469e-05,1.0,0.0,1.0
753,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",STAT4,0010,2,0.25,2,4.363059997558594e-05,0.0,0.0002315044403076172,5.0067901611328125e-06,3.910064697265625e-05,1.25,0.0,0.625
754,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",IL2R,01,1,0.5,1,2.765655517578125e-05,0.0,0.0002760887145996094,5.245208740234375e-06,3.886222839355469e-05,1.0,0.0,1.0
755,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",JAK1,01,1,0.5,1,2.0503997802734375e-05,0.0,0.00023412704467773438,4.5299530029296875e-06,3.4809112548828125e-05,1.0,0.0,1.0
756,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",IL23R,01,1,0.5,1,2.1219253540039062e-05,0.0,0.00021576881408691406,4.291534423828125e-06,1.52587890625e-05,1.0,0.0,1.0
757,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",Prf1,01,1,0.5,1,2.6941299438476562e-05,0.0,0.0002181529998779297,8.821487426757812e-06,2.6226043701171875e-05,1.0,0.0,1.0
758,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",SOCS,0111,2,0.75,2,4.029273986816406e-05,1.5,0.0004482269287109375,1.1920928955078125e-05,0.00017881393432617188,1.25,0.75,0.625
759,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",IL17,01,1,0.5,1,1.9311904907226562e-05,0.0,0.00021696090698242188,8.58306884765625e-06,2.7418136596679688e-05,1.0,0.0,1.0
760,"<BNetwork(name='Differentiation of T lymphocytes', N=50, Nodes=['Tbet', 'STAT3', 'SMAD2', 'RORgt', 'STAT6', 'STAT1', 'TGFB', 'TGFBR', 'IL6R', 'IFNBR', 'IL12R', 'IFNg', 'IFNgR', 'IRAK', 'IL7R', 'IL10R', 'STAT4', 'IL2R', 'JAK1', 'IL23R', 'Prf1', 'SOCS', 'IL17', 'JAK3', 'IL6', 'IL18R', 'Notch1', 'Gzmb', 'IL4R', 'STAT5', 'IL27R', 'Runx3', 'Foxp3', 'Eomes', 'NFAT', 'ThPOK', 'IL10', 'CD4', 'CD8', 'IL4', 'GATA3', 'TCR', 'IL12', 'IL2', 'Dll1', 'IL23', 'IL18', 'IFNB', 'IL7', 'IL27'])>",JAK3,01,1,0.5,1,4.1484832763671875e-05,0.0,0.0002455711364746094,4.5299530029296875e-06,3.337860107421875e-05,1.0,0.0,1.0
